"playerID","playerName","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","dq","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","PostDQ"
"deforan01w","Anna DeForge","2003","0","PHO","WNBA","34","27","1065","405","32","73","105","72","51","12","53","61","357","147","69","50","148","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"deforan01w","Anna DeForge","2004","0","PHO","WNBA","34","34","1152","488","23","100","123","107","51","8","68","51","396","165","102","88","181","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"deforan01w","Anna DeForge","2005","0","PHO","WNBA","33","33","1131","433","31","83","114","80","41","7","81","66","364","142","120","102","144","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"deforan01w","Anna DeForge","2006","0","IND","WNBA","34","34","1001","348","40","106","146","76","39","9","55","58","313","123","66","54","127","48","0","2","2","64","12","4","3","7","3","1","0","0","7","15","5","0","0","8","2","0"
"deforan01w","Anna DeForge","2007","0","IND","WNBA","34","34","795","296","28","83","111","52","26","4","46","36","268","112","32","29","105","43","0","6","6","197","101","4","18","22","6","8","1","9","10","75","35","20","20","28","11","0"
"deforan01w","Anna DeForge","2008","0","MIN","WNBA","34","34","847","288","24","79","103","59","27","5","31","52","271","106","38","29","129","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"deforan01w","Anna DeForge","2009","0","DET","WNBA","7","7","113","10","6","14","20","10","4","0","7","7","18","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"derevje01w","Jennifer Derevjanik","2004","0","CON","WNBA","23","0","140","19","1","8","9","14","8","0","10","20","26","7","2","2","12","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"derevje01w","Jennifer Derevjanik","2005","0","CON","WNBA","34","1","359","24","10","20","30","40","11","2","26","47","22","8","16","7","7","1","0","8","1","82","6","1","3","4","14","5","0","6","4","5","2","4","2","1","0","0"
"derevje01w","Jennifer Derevjanik","2006","0","PHO","WNBA","31","8","467","96","11","46","57","68","23","7","25","42","75","38","26","16","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"derevje01w","Jennifer Derevjanik","2007","0","PHO","WNBA","23","0","200","36","5","18","23","24","6","1","16","18","30","13","11","9","10","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"derevje01w","Jennifer Derevjanik","2008","0","PHO","WNBA","17","0","145","14","5","12","17","27","2","4","10","17","19","5","4","3","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"desouer01w","Erika de Souza","2002","0","LAS","WNBA","11","0","41","12","8","6","14","2","3","0","6","14","14","5","10","2","0","0","0","1","0","3","3","1","0","1","0","0","0","0","0","1","0","4","3","0","0","0"
"desouer01w","Erika de Souza","2007","0","CON","WNBA","32","2","391","136","37","60","97","14","7","29","35","55","118","63","21","10","0","0","0","1","0","7","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"desouer01w","Erika de Souza","2008","0","ATL","WNBA","12","8","277","112","39","40","79","8","17","21","20","48","82","48","26","16","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"desouer01w","Erika de Souza","2009","0","ATL","WNBA","34","34","928","402","119","190","309","38","32","44","70","117","322","170","95","62","0","0","1","2","2","54","23","5","9","14","2","4","2","10","10","18","10","4","3","0","0","0"
"desouer01w","Erika de Souza","2010","0","ATL","WNBA","34","34","872","421","96","187","283","30","27","40","62","109","333","190","75","41","0","0","0","7","1","180","72","14","44","58","8","5","16","7","29","60","30","15","12","0","0","0"
"desouer01w","Erika de Souza","2011","0","ATL","WNBA","32","32","877","378","83","157","240","31","38","43","57","94","343","171","55","36","1","0","0","5","5","167","55","21","36","57","7","3","6","7","20","59","25","10","5","0","0","0"
"desouer01w","Erika de Souza","2012","0","ATL","WNBA","15","15","449","174","48","75","123","24","20","23","31","45","151","79","23","16","0","0","1","3","3","89","26","7","12","19","1","2","2","4","14","29","12","2","2","0","0","0"
"dickeke01w","Keitha Dickerson","2000","0","MIN","WNBA","32","29","791","142","31","110","141","59","37","2","70","107","142","54","45","34","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dickeke01w","Keitha Dickerson","2001","0","UTA","WNBA","4","0","6","0","0","1","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dillata01w","Tai Dillard","2003","0","SAS","WNBA","24","0","168","41","1","14","15","15","7","4","14","22","65","16","6","5","23","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dillata01w","Tai Dillard","2004","0","SAS","WNBA","23","0","205","37","2","12","14","19","4","1","14","18","54","16","1","0","18","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dillata01w","Tai Dillard","2005","0","SAS","WNBA","10","0","51","9","1","5","6","3","2","0","3","5","16","4","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dixonin01w","Ingrid Dixon","1997","0","SJL","ABL","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dixonta01w","Tamecka Dixon","1997","0","LAS","WNBA","27","21","715","320","22","59","81","55","49","5","58","76","252","115","88","68","52","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dixonta01w","Tamecka Dixon","1998","0","LAS","WNBA","22","22","710","357","13","43","56","54","24","8","57","67","283","124","113","88","59","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dixonta01w","Tamecka Dixon","1999","0","LAS","WNBA","32","14","563","217","17","49","66","53","17","4","39","42","199","77","65","48","48","15","0","4","0","42","15","4","4","8","5","3","0","5","4","20","7","1","1","1","0","0"
"dixonta01w","Tamecka Dixon","2000","0","LAS","WNBA","31","31","882","338","34","71","105","96","40","10","60","86","291","132","77","62","34","12","0","4","4","127","47","4","7","11","16","3","0","8","12","46","17","9","8","10","5","0"
"dixonta01w","Tamecka Dixon","2001","0","LAS","WNBA","29","29","925","340","19","66","85","114","27","2","71","52","319","133","86","68","34","6","2","7","7","253","95","5","12","17","29","9","2","20","14","83","40","11","9","13","6","0"
"dixonta01w","Tamecka Dixon","2002","0","LAS","WNBA","30","30","958","319","18","74","92","119","28","5","82","74","320","125","59","49","57","20","2","5","4","147","61","2","18","20","17","12","0","13","15","44","25","10","9","4","2","1"
"dixonta01w","Tamecka Dixon","2003","0","LAS","WNBA","30","30","1042","412","41","85","126","89","35","10","69","83","364","159","94","83","52","11","0","9","9","316","110","8","21","29","29","14","2","11","27","94","40","27","26","12","4","0"
"dixonta01w","Tamecka Dixon","2004","0","LAS","WNBA","32","21","913","311","32","78","110","112","36","1","71","86","269","119","87","68","11","5","0","3","3","100","31","4","13","17","9","2","0","10","12","30","12","8","7","0","0","1"
"dixonta01w","Tamecka Dixon","2005","0","LAS","WNBA","30","23","607","160","24","43","67","77","24","2","40","73","154","63","40","34","5","0","0","2","1","12","2","0","1","1","2","1","0","1","4","2","1","0","0","0","0","0"
"dixonta01w","Tamecka Dixon","2006","0","HOU","WNBA","23","14","591","162","19","41","60","54","13","2","58","63","171","69","28","23","9","1","1","2","0","44","11","1","7","8","5","0","0","4","1","11","4","4","3","0","0","0"
"dixonta01w","Tamecka Dixon","2007","0","HOU","WNBA","18","0","490","216","12","45","57","57","24","6","38","42","205","90","36","31","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dixonta01w","Tamecka Dixon","2008","0","HOU","WNBA","24","20","634","216","23","53","76","44","25","3","48","63","221","89","42","36","13","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dixonta01w","Tamecka Dixon","2009","0","IND","WNBA","32","1","424","132","10","41","51","37","12","3","27","45","134","55","21","18","10","4","0","10","0","62","21","2","5","7","2","1","0","5","5","26","9","5","3","2","0","0"
"doagela01w","LaToya Doage","1999","0","SJL","ABL","13","0","51","2","2","2","4","2","4","1","8","9","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"domonna01w","Nadine Domond","1998","0","SAC","WNBA","9","0","92","27","6","3","9","9","7","1","11","13","33","10","4","4","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"donapbe01w","Bethany Donaphin","2003","0","NYL","WNBA","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"donapbe01w","Bethany Donaphin","2004","0","NYL","WNBA","26","16","479","131","30","41","71","16","11","8","21","60","106","49","61","33","0","0","0","5","5","96","22","8","3","11","2","7","2","5","9","25","10","5","2","0","0","0"
"doronsh01w","Shay Doron","2007","0","NYL","WNBA","7","2","35","10","0","3","3","0","3","0","1","2","11","4","2","1","1","1","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"dossaci01w","Cintia dos Santos","2000","0","ORL","WNBA","32","31","820","228","35","89","124","38","16","63","54","111","222","94","57","40","1","0","2","3","3","82","18","3","5","8","3","2","7","5","9","16","8","2","2","0","0","0"
"dossaci01w","Cintia dos Santos","2001","0","ORL","WNBA","10","0","65","19","1","5","6","2","3","5","7","18","19","7","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dossaci01w","Cintia dos Santos","2002","0","ORL","WNBA","26","0","260","88","15","20","35","10","4","13","20","48","53","26","46","36","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"douglka01w","Katie Douglas","2001","0","ORL","WNBA","22","0","439","154","16","35","51","39","37","7","44","34","141","51","47","34","57","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"douglka01w","Katie Douglas","2002","0","ORL","WNBA","32","30","830","271","41","94","135","53","49","13","42","66","205","92","67","58","79","29","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"douglka01w","Katie Douglas","2003","0","CON","WNBA","28","27","843","336","33","73","106","56","31","11","28","38","274","120","68","49","123","47","0","4","4","126","29","2","8","10","12","3","1","1","9","30","10","7","6","12","3","0"
"douglka01w","Katie Douglas","2004","0","CON","WNBA","34","34","1120","364","33","99","132","90","50","13","52","73","321","125","77","61","153","53","0","8","8","268","82","9","23","32","22","10","0","16","19","66","23","27","25","37","11","0"
"douglka01w","Katie Douglas","2005","0","CON","WNBA","32","32","998","351","45","85","130","94","48","4","54","57","288","119","106","82","110","31","0","8","8","278","96","12","25","37","18","11","1","8","17","67","31","29","19","38","15","0"
"douglka01w","Katie Douglas","2006","0","CON","WNBA","32","32","1003","525","38","83","121","79","62","4","73","48","404","179","112","94","173","73","0","4","4","125","48","6","9","15","10","4","1","11","1","45","18","5","4","27","8","0"
"douglka01w","Katie Douglas","2007","0","CON","WNBA","34","34","1133","577","49","109","158","125","65","10","95","67","484","207","122","95","201","68","0","3","3","114","52","6","10","16","10","10","0","15","7","52","18","9","8","28","8","0"
"douglka01w","Katie Douglas","2008","0","IND","WNBA","33","33","1134","516","41","94","135","106","53","11","100","54","458","170","149","119","176","57","0","3","3","93","22","1","6","7","7","4","2","10","7","22","7","10","7","8","1","0"
"douglka01w","Katie Douglas","2009","0","IND","WNBA","31","31","1003","547","24","96","120","85","56","7","75","45","459","188","122","105","189","66","0","10","10","361","155","14","21","35","40","14","6","19","14","141","51","43","35","58","18","0"
"douglka01w","Katie Douglas","2010","0","IND","WNBA","34","34","1014","467","26","91","117","111","46","13","67","55","379","170","71","59","174","68","0","3","3","95","35","3","6","9","10","4","1","3","8","24","11","12","10","9","3","0"
"douglka01w","Katie Douglas","2011","0","IND","WNBA","32","32","940","445","31","95","126","91","41","8","65","48","357","166","70","47","150","66","0","6","6","201","118","12","18","30","16","5","1","13","11","94","40","25","21","39","17","0"
"douglka01w","Katie Douglas","2012","0","IND","WNBA","32","32","990","529","33","88","121","71","48","10","53","55","445","184","96","81","189","80","0","7","6","172","93","4","10","14","9","7","0","11","7","77","35","16","12","31","11","0"
"duffyme01w","Megan Duffy","2006","0","MIN","WNBA","31","0","387","105","10","19","29","36","9","0","24","37","92","33","39","27","37","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"duffyme01w","Megan Duffy","2007","0","MIN","WNBA","5","0","48","7","2","3","5","7","1","0","4","7","9","1","4","4","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"duffyme01w","Megan Duffy","2008","0","NYL","WNBA","6","0","45","11","0","2","2","3","0","0","5","6","6","2","6","6","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dunlavi01w","Victoria Dunlap","2011","0","WAS","WNBA","26","3","219","59","17","26","43","11","18","5","15","19","57","25","17","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dunlavi01w","Victoria Dunlap","2012","0","SEA","WNBA","5","0","28","13","7","4","11","1","0","0","3","4","10","3","10","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dupreca01w","Candice Dupree","2006","0","CHI","WNBA","34","31","1032","467","55","133","188","60","43","25","60","72","407","186","122","95","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dupreca01w","Candice Dupree","2007","0","CHI","WNBA","33","33","1078","544","79","175","254","46","29","41","81","82","471","210","160","124","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dupreca01w","Candice Dupree","2008","0","CHI","WNBA","34","34","1119","555","77","193","270","78","36","45","98","78","455","208","177","138","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dupreca01w","Candice Dupree","2009","0","CHI","WNBA","34","34","1186","534","76","192","268","75","35","41","81","54","476","204","130","102","62","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dupreca01w","Candice Dupree","2010","0","PHO","WNBA","34","34","1014","535","75","182","257","45","35","28","65","84","348","231","78","73","1","0","0","4","4","129","83","10","23","33","5","6","3","2","13","54","34","16","15","0","0","0"
"dupreca01w","Candice Dupree","2011","0","PHO","WNBA","34","34","1075","495","86","193","279","61","19","25","67","74","361","198","115","98","6","1","0","5","5","163","77","11","17","28","3","3","4","10","16","58","35","8","7","1","0","0"
"dupreca01w","Candice Dupree","2012","0","PHO","WNBA","13","12","345","172","16","46","62","17","8","7","27","20","147","71","37","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dydekka01w","Kashka Dydek","1997","0","COL","ABL","24","0","105","19","5","9","14","1","0","4","11","17","24","8","5","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dydekma01w","Margo Dydek","1998","0","UTA","WNBA","30","30","839","386","41","186","227","53","14","114","108","126","303","146","127","93","7","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dydekma01w","Margo Dydek","1999","0","UTA","WNBA","32","28","733","403","38","166","204","59","13","77","91","112","283","141","133","114","20","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dydekma01w","Margo Dydek","2000","0","UTA","WNBA","32","32","775","294","29","146","175","51","18","96","82","114","236","105","103","82","14","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dydekma01w","Margo Dydek","2001","0","UTA","WNBA","32","32","970","349","29","214","243","64","25","113","90","108","291","128","109","87","15","6","1","2","2","69","28","1","13","14","3","1","7","4","10","21","9","13","10","0","0","1"
"dydekma01w","Margo Dydek","2002","0","UTA","WNBA","30","27","876","394","52","210","262","71","25","107","96","99","319","139","135","114","8","2","2","5","5","171","60","3","41","44","12","1","17","16","17","55","22","15","13","5","3","0"
"dydekma01w","Margo Dydek","2003","0","SAS","WNBA","34","34","926","406","45","206","251","58","19","100","80","113","346","156","130","94","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dydekma01w","Margo Dydek","2004","0","SAS","WNBA","34","24","682","225","30","138","168","60","20","48","64","70","208","90","58","44","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"dydekma01w","Margo Dydek","2005","0","CON","WNBA","31","30","671","225","27","168","195","38","8","71","47","62","162","87","65","50","2","1","0","8","8","146","36","8","34","42","4","3","13","16","19","38","14","11","7","1","1","0"
"dydekma01w","Margo Dydek","2006","0","CON","WNBA","34","34","743","320","35","171","206","40","21","85","50","73","253","125","84","69","4","1","0","5","5","133","55","12","24","36","4","4","14","8","17","48","22","13","11","1","0","0"
"dydekma01w","Margo Dydek","2007","0","CON","WNBA","32","30","643","214","37","172","209","31","12","66","51","75","187","91","38","30","5","2","1","3","3","80","21","3","16","19","2","0","8","3","4","25","10","2","0","2","1","0"
"dydekma01w","Margo Dydek","2008","0","LAS","WNBA","2","0","14","4","2","1","3","0","0","0","0","0","5","2","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarmi01w","Michelle Edwards","1997","0","CLE","WNBA","20","14","622","203","13","57","70","89","34","3","77","40","170","76","86","45","26","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarmi01w","Michelle Edwards","1998","0","CLE","WNBA","23","9","533","178","6","46","52","65","23","1","46","42","163","68","50","31","34","11","0","3","3","95","29","4","6","10","10","6","0","8","5","33","12","7","4","6","1","0"
"edwarmi01w","Michelle Edwards","1999","0","CLE","WNBA","31","28","745","236","6","66","72","82","26","8","72","58","245","88","65","45","69","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarmi01w","Michelle Edwards","2000","1","CLE","WNBA","3","0","17","8","0","2","2","1","0","0","4","3","10","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarmi01w","Michelle Edwards","2000","2","SEA","WNBA","20","13","455","131","7","27","34","40","14","5","38","29","143","51","35","23","32","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarmi01w","Michelle Edwards","2001","0","SEA","WNBA","3","0","13","4","0","2","2","4","1","0","3","2","3","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarsi01w","Simone Edwards","2000","0","SEA","WNBA","29","7","645","216","38","69","107","22","16","10","45","57","182","83","80","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarsi01w","Simone Edwards","2001","0","SEA","WNBA","32","27","810","237","67","90","157","26","24","20","37","54","190","91","83","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarsi01w","Simone Edwards","2002","0","SEA","WNBA","32","5","694","223","46","95","141","19","21","12","44","66","158","84","73","54","1","1","0","2","0","31","4","2","1","3","0","0","0","2","4","8","1","4","2","0","0","0"
"edwarsi01w","Simone Edwards","2003","0","SEA","WNBA","34","6","577","157","54","79","133","16","10","9","31","55","134","61","56","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarsi01w","Simone Edwards","2004","0","SEA","WNBA","23","3","257","48","25","31","56","5","8","3","13","25","55","20","19","8","0","0","0","7","0","54","12","7","7","14","1","0","1","2","5","9","6","0","0","0","0","0"
"edwarsi01w","Simone Edwards","2005","0","SEA","WNBA","28","0","201","55","9","22","31","3","4","2","4","13","41","24","12","7","0","0","0","2","0","5","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0"
"edwarte01w","Teresa Edwards","1997","0","ATG","ABL","40","38","1518","842","39","227","266","252","93","10","180","125","688","291","189","161","264","99","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarte01w","Teresa Edwards","1998","0","ATG","ABL","44","43","1668","898","58","217","275","289","118","11","222","119","705","297","253","217","303","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarte01w","Teresa Edwards","1999","0","PHR","ABL","14","14","508","294","7","60","67","79","41","7","40","30","207","103","84","69","55","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarte01w","Teresa Edwards","2003","0","MIN","WNBA","34","34","854","181","24","81","105","148","41","11","92","60","168","63","40","31","80","24","0","3","3","83","20","1","9","10","19","5","1","8","6","19","6","4","4","12","4","0"
"edwarte01w","Teresa Edwards","2004","0","MIN","WNBA","34","34","697","194","29","61","90","79","47","8","93","37","200","74","30","21","85","25","0","2","2","43","6","1","4","5","2","3","1","4","5","6","1","4","3","5","1","0"
"edwarto01w","Tonya Edwards","1997","0","CLS","ABL","40","40","1136","624","36","92","128","108","72","12","103","116","507","203","191","145","202","73","1","7","7","0","125","0","0","0","0","0","0","0","0","101","43","26","16","55","23","0"
"edwarto01w","Tonya Edwards","1998","0","CLS","ABL","38","38","1142","541","41","89","130","80","50","13","68","102","509","183","130","109","197","66","1","7","7","230","115","11","19","30","16","10","2","19","26","98","38","38","28","31","11","0"
"edwarto01w","Tonya Edwards","1999","0","CLS","ABL","14","14","446","227","11","30","41","25","23","4","25","44","210","75","73","57","75","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarto01w","Tonya Edwards","1999","0","MIN","WNBA","32","32","1031","475","15","97","112","84","27","13","68","104","462","165","98","79","192","66","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarto01w","Tonya Edwards","2000","0","PHO","WNBA","32","32","926","338","19","57","76","58","36","9","63","80","298","112","101","79","114","35","2","2","2","61","17","1","5","6","5","4","0","2","8","20","5","6","4","13","3","0"
"edwarto01w","Tonya Edwards","2001","2","CHA","WNBA","22","0","372","100","11","32","43","30","14","6","40","49","100","34","37","27","22","5","0","8","0","119","22","6","10","16","12","5","0","11","8","21","9","2","2","4","2","0"
"edwarto01w","Tonya Edwards","2001","1","PHO","WNBA","10","9","208","94","5","14","19","18","5","1","22","30","71","26","47","37","14","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"edwarto01w","Tonya Edwards","2002","0","CHA","WNBA","29","0","303","112","11","30","41","24","16","2","17","28","99","36","46","33","25","7","0","2","0","19","3","0","1","1","1","0","0","1","2","5","1","2","0","3","1","0"
"elysh01w","Shyra Ely","2005","0","SAS","WNBA","31","11","528","139","11","51","62","27","7","4","33","42","132","50","39","30","31","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"elysh01w","Shyra Ely","2006","0","SAS","WNBA","12","1","136","41","5","26","31","10","2","0","13","17","44","12","26","15","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"elysh01w","Shyra Ely","2007","0","SEA","WNBA","29","0","282","65","10","29","39","11","8","1","19","28","62","20","31","20","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"elysh01w","Shyra Ely","2008","0","SEA","WNBA","34","1","389","113","30","60","90","16","12","5","29","56","115","47","24","15","11","4","0","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"elysh01w","Shyra Ely","2009","0","CHI","WNBA","34","9","497","232","22","66","88","20","12","8","36","55","201","84","51","41","60","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"elysh01w","Shyra Ely","2011","0","IND","WNBA","33","0","355","103","19","54","73","9","6","6","25","46","109","39","29","20","24","5","0","3","0","13","7","1","0","1","1","2","0","1","0","7","3","0","0","1","1","0"
"enissh01w","Shalonda Enis","1998","0","SER","ABL","42","40","1336","754","125","196","321","72","49","10","122","104","524","244","271","214","129","52","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"enissh01w","Shalonda Enis","1999","0","SER","ABL","15","15","490","205","45","75","120","19","19","4","40","45","156","78","53","43","18","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"enissh01w","Shalonda Enis","1999","0","WAS","WNBA","29","26","844","216","53","104","157","47","23","4","60","82","228","83","57","39","40","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"enissh01w","Shalonda Enis","2000","0","CHA","WNBA","12","9","323","139","21","24","45","10","10","1","16","30","104","41","60","46","32","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"enissh01w","Shalonda Enis","2001","0","CHA","WNBA","32","11","623","191","48","65","113","14","10","5","36","60","158","66","63","45","31","14","0","8","0","101","34","6","9","15","4","2","1","7","16","22","11","12","9","4","3","0"
"enissh01w","Shalonda Enis","2002","0","CHA","WNBA","4","0","59","19","6","3","9","3","1","2","1","4","18","5","9","9","3","0","0","1","0","3","0","2","0","2","0","0","0","0","0","3","0","0","0","1","0","0"
"enissh01w","Shalonda Enis","2003","0","CHA","WNBA","29","20","613","252","62","63","125","16","29","2","41","63","188","82","77","62","62","26","0","2","2","58","15","5","7","12","1","2","2","6","9","10","4","6","6","3","1","1"
"erbsu01w","Summer Erb","2000","0","CHA","WNBA","29","0","275","92","26","37","63","10","8","6","17","68","73","32","43","28","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"erbsu01w","Summer Erb","2001","0","CHA","WNBA","18","0","148","54","8","27","35","4","1","5","10","23","42","18","21","18","0","0","0","4","0","15","8","2","2","4","0","0","0","3","3","5","4","0","0","0","0","0"
"erbsu01w","Summer Erb","2002","0","CHA","WNBA","31","3","342","88","20","51","71","10","13","11","35","70","62","35","25","18","0","0","2","2","0","17","7","0","1","1","0","0","1","0","3","5","3","1","1","0","0","0"
"ervinla01w","Lauren Ervin","2009","0","CON","WNBA","8","0","56","16","4","9","13","0","1","0","2","5","17","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"evansda01w","Dawn Evans","2012","0","LAS","WNBA","3","0","15","2","0","0","0","3","1","0","2","1","5","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"evansde01w","Dena Evans","1997","0","RIC","ABL","36","0","390","110","10","30","40","45","16","0","49","43","111","38","22","17","44","17","0","6","0","0","2","0","0","0","0","0","0","0","0","4","1","0","0","3","0","0"
"fallotr01w","Trisha Fallon","1999","0","MIN","WNBA","26","0","281","77","9","13","22","22","11","6","16","30","80","24","31","23","17","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"fallotr01w","Trisha Fallon","2001","0","PHO","WNBA","31","16","841","322","35","42","77","33","35","12","47","43","259","127","65","53","37","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
